dataset,run_accession,mate,file_name,local_path,size_bytes,size_gib,mtime_utc,is_gzip,raw_root
GSE80672,SRR3440739,1.0,SRR3440739_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440739_1.fastq,5193800764,4.837104,2026-04-28T00:48:35.251277+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440739,2.0,SRR3440739_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440739_2.fastq,5193800764,4.837104,2026-04-28T00:48:35.231276+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440740,1.0,SRR3440740_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440740_1.fastq,4585787228,4.270847,2026-04-28T00:50:59.422163+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440740,2.0,SRR3440740_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440740_2.fastq,4585787228,4.270847,2026-04-28T00:50:59.427164+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440742,1.0,SRR3440742_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440742_1.fastq,4282785484,3.988655,2026-04-28T01:32:51.623075+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440742,2.0,SRR3440742_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440742_2.fastq,4282785484,3.988655,2026-04-28T01:32:51.623075+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440743,1.0,SRR3440743_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440743_1.fastq,4628130940,4.310283,2026-04-28T01:40:50.216561+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440743,2.0,SRR3440743_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440743_2.fastq,4628130940,4.310283,2026-04-28T01:40:50.241562+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440744,1.0,SRR3440744_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440744_1.fastq,4095931292,3.814633,2026-04-28T03:38:17.408682+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440744,2.0,SRR3440744_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440744_2.fastq,4095931292,3.814633,2026-04-28T03:38:17.415683+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440745,1.0,SRR3440745_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440745_1.fastq,3800921948,3.539884,2026-04-28T03:35:38.759186+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440745,2.0,SRR3440745_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440745_2.fastq,3800921948,3.539884,2026-04-28T03:35:38.751186+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440746,1.0,SRR3440746_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440746_1.fastq,4423715044,4.119906,2026-04-28T03:54:55.197962+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440746,2.0,SRR3440746_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440746_2.fastq,4423715044,4.119906,2026-04-28T03:54:55.157960+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440748,1.0,SRR3440748_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440748_1.fastq,139885084,0.130278,2026-04-28T02:01:12.053396+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440748,2.0,SRR3440748_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440748_2.fastq,139885084,0.130278,2026-04-28T02:01:12.063396+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440750,1.0,SRR3440750_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440750_1.fastq,2490890332,2.319822,2026-04-28T03:15:40.827759+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440750,2.0,SRR3440750_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440750_2.fastq,2490890332,2.319822,2026-04-28T03:15:40.789757+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440752,1.0,SRR3440752_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440752_1.fastq,3637850540,3.388012,2026-04-28T03:45:19.552667+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440752,2.0,SRR3440752_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440752_2.fastq,3637850540,3.388012,2026-04-28T03:45:19.548666+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440753,1.0,SRR3440753_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440753_1.fastq,3916992708,3.647984,2026-04-28T05:35:18.536197+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440753,2.0,SRR3440753_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440753_2.fastq,3916992708,3.647984,2026-04-28T05:35:18.552198+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440754,1.0,SRR3440754_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440754_1.fastq,3436331396,3.200333,2026-04-28T05:37:49.675014+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440754,2.0,SRR3440754_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440754_2.fastq,3436331396,3.200333,2026-04-28T05:37:49.677015+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440755,1.0,SRR3440755_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440755_1.fastq,3704822676,3.450385,2026-04-28T05:56:37.421394+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440755,2.0,SRR3440755_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440755_2.fastq,3704822676,3.450385,2026-04-28T05:56:37.434395+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440759,1.0,SRR3440759_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440759_1.fastq,4913463100,4.576019,2026-04-28T06:37:57.603094+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440759,2.0,SRR3440759_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440759_2.fastq,4913463100,4.576019,2026-04-28T06:37:57.560091+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440760,1.0,SRR3440760_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440760_1.fastq,2615461804,2.435839,2026-04-28T06:26:09.602229+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440760,2.0,SRR3440760_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440760_2.fastq,2615461804,2.435839,2026-04-28T06:26:09.520221+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440761,1.0,SRR3440761_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440761_1.fastq,3210352724,2.989874,2026-04-28T06:46:12.790508+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440761,2.0,SRR3440761_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440761_2.fastq,3210352724,2.989874,2026-04-28T06:46:12.796508+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440764,1.0,SRR3440764_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440764_1.fastq,4283972396,3.98976,2026-04-28T09:04:27.776213+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440764,2.0,SRR3440764_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440764_2.fastq,4283972396,3.98976,2026-04-28T09:04:27.780214+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440766,1.0,SRR3440766_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440766_1.fastq,3940726772,3.670088,2026-04-28T09:00:18.287085+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440766,2.0,SRR3440766_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440766_2.fastq,3940726772,3.670088,2026-04-28T09:00:18.143078+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440767,1.0,SRR3440767_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440767_1.fastq,5490184476,5.113133,2026-04-28T09:51:34.631807+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440767,2.0,SRR3440767_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440767_2.fastq,5490184476,5.113133,2026-04-28T09:51:34.696810+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440768,1.0,SRR3440768_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440768_1.fastq,4943811484,4.604283,2026-04-28T09:41:47.100397+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440768,2.0,SRR3440768_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440768_2.fastq,4943811484,4.604283,2026-04-28T09:41:47.103397+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440770,1.0,SRR3440770_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440770_1.fastq,4582423460,4.267714,2026-04-28T09:46:32.613209+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440770,2.0,SRR3440770_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440770_2.fastq,4582423460,4.267714,2026-04-28T09:46:32.609209+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440773,1.0,SRR3440773_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440773_1.fastq,4355850868,4.056702,2026-04-28T10:45:36.445125+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440773,2.0,SRR3440773_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440773_2.fastq,4355850868,4.056702,2026-04-28T10:45:36.430124+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440774,1.0,SRR3440774_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440774_1.fastq,5077201276,4.728512,2026-04-28T11:03:40.441784+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440774,2.0,SRR3440774_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440774_2.fastq,5077201276,4.728512,2026-04-28T11:03:40.452784+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440807,1.0,SRR3440807_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440807_1.fastq,142515740,0.132728,2026-04-28T16:57:17.970625+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440807,2.0,SRR3440807_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440807_2.fastq,142515740,0.132728,2026-04-28T16:57:17.971625+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440809,1.0,SRR3440809_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440809_1.fastq,2111472876,1.966462,2026-04-28T17:44:43.850132+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440809,2.0,SRR3440809_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440809_2.fastq,2111472876,1.966462,2026-04-28T17:44:43.827132+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440810,1.0,SRR3440810_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440810_1.fastq,3683972140,3.430966,2026-04-28T18:33:21.930925+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440810,2.0,SRR3440810_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440810_2.fastq,3683972140,3.430966,2026-04-28T18:33:21.916924+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440812,1.0,SRR3440812_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440812_1.fastq,1616362896,1.505355,2026-04-28T17:46:47.126953+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440812,2.0,SRR3440812_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440812_2.fastq,1616362896,1.505355,2026-04-28T17:46:47.114952+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440813,1.0,SRR3440813_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440813_1.fastq,3541761476,3.298522,2026-04-28T18:28:15.066265+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440813,2.0,SRR3440813_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440813_2.fastq,3541761476,3.298522,2026-04-28T18:28:15.074265+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440814,1.0,SRR3440814_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440814_1.fastq,3595458340,3.348532,2026-04-28T18:37:29.852732+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440814,2.0,SRR3440814_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440814_2.fastq,3595458340,3.348532,2026-04-28T18:37:29.382710+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440815,1.0,SRR3440815_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440815_1.fastq,3767057604,3.508346,2026-04-28T18:52:03.748763+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440815,2.0,SRR3440815_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440815_2.fastq,3767057604,3.508346,2026-04-28T18:52:03.737762+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440816,1.0,SRR3440816_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440816_1.fastq,5086916972,4.737561,2026-04-28T19:29:11.509830+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440816,2.0,SRR3440816_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440816_2.fastq,5086916972,4.737561,2026-04-28T19:29:11.510830+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440818,1.0,SRR3440818_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440818_1.fastq,3395703556,3.162495,2026-04-28T21:01:51.739409+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440818,2.0,SRR3440818_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440818_2.fastq,3395703556,3.162495,2026-04-28T21:01:51.763411+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440819,1.0,SRR3440819_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440819_1.fastq,3174493412,2.956477,2026-04-28T21:24:02.287902+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440819,2.0,SRR3440819_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440819_2.fastq,3174493412,2.956477,2026-04-28T21:24:02.321903+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440820,1.0,SRR3440820_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440820_1.fastq,2265591072,2.109996,2026-04-28T21:07:06.553911+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440820,2.0,SRR3440820_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440820_2.fastq,2265591072,2.109996,2026-04-28T21:07:06.534910+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440821,1.0,SRR3440821_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440821_1.fastq,2242124856,2.088141,2026-04-28T22:03:00.019201+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440821,2.0,SRR3440821_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440821_2.fastq,2242124856,2.088141,2026-04-28T22:03:00.021201+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440822,1.0,SRR3440822_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440822_1.fastq,4840154348,4.507745,2026-04-28T23:22:20.492523+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440822,2.0,SRR3440822_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440822_2.fastq,4840154348,4.507745,2026-04-28T23:22:20.502524+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440824,1.0,SRR3440824_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440824_1.fastq,4528193460,4.217209,2026-04-28T23:56:27.606441+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440824,2.0,SRR3440824_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440824_2.fastq,4528193460,4.217209,2026-04-28T23:56:27.557439+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440826,1.0,SRR3440826_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440826_1.fastq,115026012,0.107126,2026-04-29T00:11:09.637333+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440826,2.0,SRR3440826_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440826_2.fastq,115026012,0.107126,2026-04-29T00:11:09.644334+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440828,1.0,SRR3440828_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440828_1.fastq,3555829724,3.311624,2026-04-29T01:46:25.959316+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440828,2.0,SRR3440828_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440828_2.fastq,3555829724,3.311624,2026-04-29T01:46:26.023319+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440829,1.0,SRR3440829_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440829_1.fastq,4049658892,3.771539,2026-04-29T05:38:22.279372+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440829,2.0,SRR3440829_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440829_2.fastq,4049658892,3.771539,2026-04-29T05:38:22.334375+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440830,1.0,SRR3440830_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440830_1.fastq,3182070532,2.963534,2026-04-29T02:08:32.686123+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440830,2.0,SRR3440830_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440830_2.fastq,3182070532,2.963534,2026-04-29T02:08:32.702124+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440831,1.0,SRR3440831_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440831_1.fastq,3437430380,3.201357,2026-04-29T02:28:53.130501+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440831,2.0,SRR3440831_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440831_2.fastq,3437430380,3.201357,2026-04-29T02:28:53.136502+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440832,1.0,SRR3440832_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440832_1.fastq,5896734316,5.491762,2026-04-29T07:01:33.073855+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440832,2.0,SRR3440832_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440832_2.fastq,5896734316,5.491762,2026-04-29T07:01:33.070855+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440833,1.0,SRR3440833_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440833_1.fastq,2875732860,2.678235,2026-04-29T01:40:02.505467+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440833,2.0,SRR3440833_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440833_2.fastq,2875732860,2.678235,2026-04-29T01:40:02.519468+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440834,1.0,SRR3440834_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440834_1.fastq,4324862164,4.027842,2026-04-29T06:32:05.270597+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440834,2.0,SRR3440834_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440834_2.fastq,4324862164,4.027842,2026-04-29T06:32:05.279598+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440835,1.0,SRR3440835_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440835_1.fastq,2950486972,2.747855,2026-04-29T02:42:59.392502+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440835,2.0,SRR3440835_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440835_2.fastq,2950486972,2.747855,2026-04-29T02:42:59.376501+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440840,1.0,SRR3440840_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440840_1.fastq,3357403836,3.126826,2026-04-29T07:54:50.360576+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440840,2.0,SRR3440840_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440840_2.fastq,3357403836,3.126826,2026-04-29T07:54:50.387578+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440841,1.0,SRR3440841_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440841_1.fastq,3579355452,3.333535,2026-04-29T08:02:22.721166+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440841,2.0,SRR3440841_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440841_2.fastq,3579355452,3.333535,2026-04-29T08:02:22.724167+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440842,1.0,SRR3440842_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440842_1.fastq,2472517788,2.302712,2026-04-29T07:51:17.777394+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440842,2.0,SRR3440842_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440842_2.fastq,2472517788,2.302712,2026-04-29T07:51:17.802395+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440843,1.0,SRR3440843_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440843_1.fastq,2489484412,2.318513,2026-04-29T08:08:06.518014+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440843,2.0,SRR3440843_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440843_2.fastq,2489484412,2.318513,2026-04-29T08:08:06.506013+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440844,1.0,SRR3440844_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440844_1.fastq,5075984900,4.727379,2026-04-29T09:18:35.210905+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440844,2.0,SRR3440844_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440844_2.fastq,5075984900,4.727379,2026-04-29T09:18:35.157902+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440847,1.0,SRR3440847_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440847_1.fastq,6176733956,5.752532,2026-04-29T18:47:31.310891+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440847,2.0,SRR3440847_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440847_2.fastq,6176733956,5.752532,2026-04-29T18:47:31.369894+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440848,1.0,SRR3440848_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440848_1.fastq,2889593468,2.691144,2026-04-29T10:49:06.908856+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440848,2.0,SRR3440848_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440848_2.fastq,2889593468,2.691144,2026-04-29T10:49:06.901856+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440849,1.0,SRR3440849_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440849_1.fastq,2933530556,2.732063,2026-04-29T10:37:50.450240+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440849,2.0,SRR3440849_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440849_2.fastq,2933530556,2.732063,2026-04-29T10:37:50.462240+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440850,1.0,SRR3440850_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440850_1.fastq,2782449836,2.591358,2026-04-29T10:47:45.690169+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440850,2.0,SRR3440850_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440850_2.fastq,2782449836,2.591358,2026-04-29T10:47:45.696170+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440851,1.0,SRR3440851_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440851_1.fastq,4851387092,4.518206,2026-04-29T16:57:09.594223+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440851,2.0,SRR3440851_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440851_2.fastq,4851387092,4.518206,2026-04-29T16:57:09.575222+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440852,1.0,SRR3440852_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440852_1.fastq,3497588908,3.257384,2026-04-29T16:43:28.632843+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440852,2.0,SRR3440852_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440852_2.fastq,3497588908,3.257384,2026-04-29T16:43:28.655844+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440853,1.0,SRR3440853_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440853_1.fastq,4083582860,3.803133,2026-04-29T18:28:17.658016+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440853,2.0,SRR3440853_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440853_2.fastq,4083582860,3.803133,2026-04-29T18:28:17.672016+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440855,1.0,SRR3440855_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440855_1.fastq,2641136316,2.45975,2026-04-29T18:00:40.185879+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440855,2.0,SRR3440855_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440855_2.fastq,2641136316,2.45975,2026-04-29T18:00:40.169879+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440856,1.0,SRR3440856_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440856_1.fastq,2992406820,2.786896,2026-04-29T18:09:22.584666+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440856,2.0,SRR3440856_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440856_2.fastq,2992406820,2.786896,2026-04-29T18:09:22.572665+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440857,1.0,SRR3440857_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440857_1.fastq,2881755580,2.683844,2026-04-29T18:22:51.325468+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440857,2.0,SRR3440857_2.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440857_2.fastq,2881755580,2.683844,2026-04-29T18:22:51.334468+00:00,False,/data/mouse_methyl/raw
GSE80672,SRR3440858,1.0,SRR3440858_1.fastq,/data/mouse_methyl/raw/GSE80672/fastq/SRR3440858_1.fastq,3084346100,2.872521,2026-04-29T18:24:14.308411+00:00,False,/data/mouse_methyl/raw
